Transaction_ID,Customer_ID,Date,Category,Price,Quantity,Discount,Region,Payment_Method
TXN-10968,,2023-09-07, Electronics ,397.8,4,,East,PayPal
TXN-10969,,2023-09-17, Electronics ,328.7,10,0.0,North,PayPal
TXN-10970,547,2023-06-07,electronics,154.38,2,0.1,North,Cash
TXN-10971,,2023-05-15,Clothing,349.34,5,0.1,West,Credit Card
TXN-10972,673,2023-05-31,HOME ,234.53,3,0.1,South,
TXN-10973,,2023-10-15,Clothing,435.44,10,,North,
TXN-10974,801,2023-03-01,Sports,434.29,10,0.2,west ,Credit Card
TXN-10975,460,2023-01-24,HOME ,141.32,1,0.0,west ,
TXN-10976,407,2023-07-21,clothing,470.51,10,0.2,west ,Credit Card
TXN-10977,591,2023-01-22,electronics,227.77,2,0.0,West,PayPal
TXN-10978,,2023-04-22,HOME ,499.19,10,0.0,west ,Credit Card
TXN-10979,962,2023-12-07,clothing,494.34,4,,west ,PayPal
TXN-10980,,2023-10-22, Electronics ,434.83,5,,west ,PayPal
TXN-10981,,2023-07-12,Clothing,359.83,1,0.0,west ,Credit Card
TXN-10982,143,2023-09-14,Clothing,10.29,3,0.1,South,Credit Card
TXN-10983,,2023-03-05,HOME ,324.89,-1,,South,Cash
TXN-10984,,2023-01-17,Sports,344.88,-1,,West,Cash
TXN-10985,,2023-01-10,Sports,322.26,2,,west ,
TXN-10986,661,2023-05-31,Sports,253.18,5,0.0,North,Credit Card
TXN-10987,929,2023-10-14,Clothing,271.21,4,,west ,
TXN-10988,173,2023-05-08,electronics,101.73,-1,,North,Cash
TXN-10989,,2023-07-19,Sports,298.95,-1,0.2,West,
TXN-10990,785,2023-09-19,electronics,77.95,4,0.2,west ,Credit Card
TXN-10991,331,2023-07-11,clothing,298.91,2,0.2,North,Credit Card
TXN-10992,,2023-06-19,clothing,23.58,1,0.0,East,PayPal
TXN-10993,939,2023-12-19,Sports,376.43,2,0.0,west ,Cash
TXN-10994,125,2023-07-23,Clothing,443.04,5,0.2,North,PayPal
TXN-10995,692,2023-08-10,electronics,248.85,10,0.1,South,PayPal
TXN-10996,488,2023-03-04, Electronics ,21.35,5,0.2,west ,Cash
TXN-10997,587,2023-10-17, Electronics ,420.24,2,0.0,East,PayPal
TXN-10998,207,2023-07-28,Clothing,79.41,5,0.0,west ,Credit Card
TXN-10999,,2023-03-14,Clothing,205.08,3,,North,PayPal
TXN-11000,382,2023-01-26,HOME ,136.51,2,,west ,PayPal
TXN-11001,965,2023-08-30,clothing,247.13,4,0.2,west ,Cash
TXN-11002,979,2023-03-03,Clothing,262.87,10,0.1,West,
TXN-11003,285,2023-12-28,Clothing,196.8,2,0.0,west ,
TXN-11004,,2023-01-20, Electronics ,399.25,10,0.1,west ,Cash
TXN-11005,,2023-01-13,clothing,156.27,1,0.2,East,PayPal
TXN-11006,376,2023-09-01,Sports,39.0,4,,West,
TXN-11007,709,2023-08-03,Clothing,280.61,4,0.0,west ,Cash
TXN-11008,291,2023-10-28,electronics,161.03,5,0.1,East,
TXN-11009,,2023-05-12, Electronics ,179.95,2,,South,PayPal
TXN-11010,,2023-03-04,electronics,27.72,1,0.0,South,Credit Card
TXN-11011,410,2023-10-22,HOME ,480.04,1,0.0,West,Cash
TXN-11012,613,2023-02-04,HOME ,186.26,3,0.1,North,Cash
TXN-11013,,2023-03-11,clothing,233.02,-1,0.1,West,Credit Card
TXN-11014,,2023-01-19,Clothing,36.35,3,,North,PayPal
TXN-11015,311,2023-08-08,electronics,401.27,1,0.1,west ,PayPal
TXN-11016,,2023-09-18,Clothing,312.07,5,0.0,West,PayPal
TXN-11017,,2023-04-04,electronics,373.99,-1,0.2,North,PayPal
TXN-11018,543,2023-09-16,Sports,58.04,5,0.0,North,PayPal
TXN-11019,,2023-08-20, Electronics ,141.83,-1,0.1,East,Cash
TXN-11020,,2023-02-02,Sports,110.9,4,0.1,South,
TXN-11021,795,2023-01-21,HOME ,237.13,2,0.0,North,Credit Card
TXN-11022,874,2023-11-12,electronics,54.2,3,0.0,west ,Credit Card
TXN-11023,832,2023-03-21,electronics,64.57,3,0.0,East,PayPal
TXN-11024,,2023-01-17, Electronics ,394.1,-1,0.2,East,Credit Card
TXN-11025,802,2023-04-11,HOME ,310.19,3,0.0,North,
TXN-11026,,2023-06-10,clothing,18.22,3,0.1,West,
TXN-11027,,2023-10-27,electronics,211.06,1,0.0,North,
TXN-11028,,2023-04-01,Sports,36.13,5,0.2,west ,PayPal
TXN-11029,,2023-12-14,HOME ,191.63,3,0.2,West,
TXN-11030,663,2023-07-22,Clothing,38.56,3,0.1,west ,Credit Card
TXN-11030,663,2023-07-22,Clothing,38.56,3,0.1,west ,Credit Card
TXN-11031,414,2023-08-19,electronics,318.22,4,0.1,North,PayPal
TXN-11032,,2023-01-27, Electronics ,478.69,3,,West,Credit Card
TXN-11033,134,2023-09-23,HOME ,170.57,1,0.2,West,Credit Card
TXN-11034,,2023-09-22,Clothing,415.79,4,,South,Credit Card
TXN-11035,579,2023-08-09,Sports,418.66,10,0.1,South,Credit Card
TXN-11036,159,2023-12-31, Electronics ,315.35,2,,East,Credit Card
TXN-11037,355,2023-02-25,clothing,14.92,3,0.1,North,Credit Card
TXN-11038,484,2023-05-28,electronics,66.05,-1,0.2,North,PayPal
TXN-11039,,2023-03-27,HOME ,327.06,10,,South,
TXN-11040,,2023-09-30,Clothing,161.58,1,,North,PayPal
TXN-11041,608,2023-06-29,electronics,185.48,4,0.1,East,PayPal
TXN-11042,405,2023-03-15,electronics,460.34,-1,0.2,West,
TXN-11043,272,2023-07-17,clothing,126.18,-1,,North,PayPal
TXN-11044,,2023-01-02,clothing,162.13,10,0.2,East,PayPal
TXN-11045,,2023-09-21,Sports,470.26,10,0.0,west ,Credit Card
TXN-11046,501,2023-06-29,Sports,394.42,10,0.1,North,Cash
TXN-11047,412,2023-05-03,Sports,466.39,5,0.1,west ,PayPal
TXN-11048,729,2023-04-01,Sports,50.95,2,0.1,North,
TXN-11049,,2023-11-26,electronics,464.3,-1,,west ,Cash
TXN-11050,176,2023-08-07, Electronics ,437.78,5,0.0,North,PayPal
TXN-11051,248,2023-03-12,HOME ,274.32,10,0.2,West,PayPal
TXN-11052,,2023-06-09,electronics,433.02,2,0.1,West,Credit Card
TXN-11053,819,2023-03-27,HOME ,489.62,4,0.0,South,Cash
TXN-11054,,2023-12-28,Clothing,285.36,-1,0.1,West,Cash
TXN-11055,285,2023-06-05, Electronics ,165.2,3,0.0,west ,Cash
TXN-11056,235,2023-02-01,HOME ,207.72,-1,0.2,west ,PayPal
TXN-11057,514,2023-02-26, Electronics ,339.82,10,0.2,West,
TXN-11058,785,2023-12-26,HOME ,290.42,2,0.1,East,Credit Card
TXN-11059,455,2023-02-10,clothing,409.29,10,,west ,Credit Card
TXN-11060,,2023-12-13,Clothing,191.69,10,0.2,East,Cash
TXN-11061,272,2023-06-11,HOME ,379.05,4,,South,Cash
TXN-11062,473,2023-06-29,HOME ,493.81,2,0.0,North,Credit Card
TXN-11063,,2023-11-26, Electronics ,168.95,-1,0.1,South,PayPal
TXN-11064,,2023-07-24,clothing,302.41,1,0.2,East,PayPal
TXN-11065,,2023-07-09,Clothing,306.37,2,,South,
TXN-11066,,2023-09-23,Clothing,193.57,10,0.2,North,Credit Card
TXN-11067,258,2023-12-17, Electronics ,308.28,5,,South,
TXN-11068,,2023-10-03,clothing,275.47,3,0.0,west ,PayPal
TXN-11069,,2023-11-16, Electronics ,141.79,3,0.1,North,Cash
TXN-11070,982,2023-05-25, Electronics ,15.16,1,0.1,North,Credit Card
TXN-11071,902,2023-01-27,Clothing,64.01,-1,0.1,South,
TXN-11072,347,2023-11-03,electronics,280.61,4,0.2,west ,
TXN-11073,,2023-09-29,Sports,246.47,2,0.0,East,PayPal
TXN-11074,685,2023-04-04,clothing,448.81,-1,0.0,East,PayPal
TXN-11075,,2023-01-17,HOME ,215.55,-1,0.2,South,
TXN-11076,,2023-12-24,Clothing,134.72,5,,west ,Cash
TXN-11077,409,2023-11-28, Electronics ,360.65,-1,,West,Credit Card
TXN-11078,730,2023-07-04,clothing,320.28,-1,0.1,South,
TXN-11079,893,2023-06-23, Electronics ,319.83,4,,North,Credit Card
TXN-11080,363,2023-12-13,HOME ,145.74,3,0.2,West,PayPal
TXN-11081,644,2023-03-14,electronics,161.24,-1,0.2,East,
TXN-11082,685,2023-12-23,Clothing,458.46,2,,South,Cash
TXN-11083,618,2023-06-20,HOME ,63.71,1,0.0,west ,PayPal
TXN-11084,,2023-07-02, Electronics ,384.38,3,0.1,North,Cash
TXN-11085,294,2023-12-16, Electronics ,477.43,-1,,West,Cash
TXN-11086,885,2023-08-17,electronics,421.06,4,0.0,South,PayPal
TXN-11087,133,2023-10-31,clothing,246.49,10,0.0,South,Credit Card
TXN-11088,806,2023-03-11, Electronics ,235.1,4,0.2,East,Cash
TXN-11089,,2023-02-05,electronics,42.04,2,0.0,North,PayPal
TXN-11090,980,2023-08-12, Electronics ,450.46,4,0.0,west ,Cash
TXN-11091,,2023-02-09, Electronics ,213.02,-1,,West,
TXN-11092,592,2023-04-05,HOME ,356.53,4,0.0,South,
TXN-11093,925,2023-08-29,Sports,128.89,10,0.1,West,Cash
TXN-11094,,2023-10-01, Electronics ,39.59,2,0.1,west ,Cash
TXN-11095,,2023-12-05,Clothing,280.29,3,0.1,North,Cash
TXN-11096,480,2023-12-06,HOME ,213.4,3,,west ,
TXN-11097,724,2023-06-14,Clothing,157.38,-1,0.0,West,
TXN-11098,710,2023-02-14,HOME ,111.62,-1,0.2,South,Cash
TXN-11099,,2023-11-05,electronics,211.66,4,,west ,
TXN-11100,,2023-11-12,electronics,409.75,-1,,west ,PayPal
TXN-11101,615,2023-07-24, Electronics ,138.13,10,0.1,West,
TXN-11102,377,2023-05-29,electronics,482.51,10,,North,PayPal
TXN-11103,664,2023-06-06, Electronics ,11.38,-1,0.0,North,Cash
TXN-11104,,2023-11-23,Sports,36.59,4,0.1,North,
TXN-11105,,2023-11-10, Electronics ,256.96,10,0.2,East,
TXN-11106,,2023-04-29,clothing,22.03,1,0.0,South,PayPal
TXN-11107,301,2023-11-29,HOME ,142.95,1,0.2,West,Credit Card
TXN-11108,338,2023-10-14,HOME ,482.68,2,,South,
TXN-11109,665,2023-03-08, Electronics ,301.94,5,0.2,West,PayPal
TXN-11110,,2023-02-13,HOME ,331.89,2,,North,
TXN-11111,543,2023-08-18,Clothing,495.76,3,0.2,West,Credit Card
TXN-11112,,2023-04-18,HOME ,368.14,3,0.1,East,Cash
TXN-11113,,2023-06-24, Electronics ,346.19,10,,west ,Credit Card
TXN-11114,,2023-09-18,clothing,82.51,5,,South,
TXN-11115,,2023-04-29,Clothing,451.49,-1,,west ,PayPal
TXN-11116,938,2023-01-21,electronics,174.94,1,,west ,PayPal
TXN-11117,833,2023-04-02,electronics,172.85,5,,west ,PayPal
TXN-11118,,2023-03-01, Electronics ,219.12,5,0.0,North,
TXN-11119,454,2023-06-10,Clothing,55.99,4,0.1,South,PayPal
TXN-11120,525,2023-11-11,clothing,195.68,2,0.1,East,
TXN-11121,966,2023-06-19,clothing,491.65,5,0.2,west ,PayPal
TXN-11122,424,2023-07-14,Clothing,238.71,4,0.0,South,Cash
TXN-11123,,2023-09-15,Sports,292.64,-1,0.2,west ,
TXN-11124,179,2023-11-01,electronics,49.59,3,0.0,West,
TXN-11125,529,2023-07-05,HOME ,185.19,4,0.0,West,Credit Card
TXN-11126,,2023-01-27, Electronics ,491.42,1,,East,Credit Card
TXN-11127,250,2023-01-05, Electronics ,216.38,2,,West,Credit Card
TXN-11128,,2023-06-08,Clothing,228.44,10,0.2,west ,Cash
TXN-11129,,2023-04-01, Electronics ,362.11,1,0.2,South,Cash
TXN-11130,,2023-02-22,HOME ,129.97,-1,0.2,South,
TXN-11131,,2023-04-30,Sports,104.47,1,0.2,North,Cash
TXN-11132,343,2023-01-23,Clothing,138.83,1,0.0,west ,Credit Card
TXN-11133,,2023-04-24, Electronics ,26.4,-1,0.1,East,Credit Card
TXN-11134,,2023-07-10,HOME ,353.16,3,,west ,Credit Card
TXN-11135,576,2023-04-23,HOME ,286.59,-1,0.2,West,Credit Card
TXN-11136,584,2023-09-18,HOME ,241.79,-1,0.1,West,Credit Card
TXN-11137,724,2023-09-08,clothing,396.52,-1,,west ,PayPal
TXN-11138,932,2023-04-30,clothing,37.13,2,0.2,west ,
TXN-11139,,2023-02-05,clothing,184.35,1,0.1,North,PayPal
TXN-11140,,2023-11-14,Sports,58.66,3,,North,Credit Card
TXN-11141,189,2023-10-01, Electronics ,280.01,10,0.2,North,
TXN-11142,,2023-10-07,electronics,358.61,4,0.1,South,Credit Card
TXN-11143,,2023-10-09,clothing,187.62,-1,0.2,South,Cash
TXN-11144,,2023-05-11, Electronics ,373.43,3,0.0,East,
TXN-11145,414,2023-03-12,electronics,15.29,4,0.2,North,Credit Card
TXN-11146,,2023-12-17,clothing,254.52,2,0.0,West,PayPal
TXN-11147,,2023-03-29,clothing,305.61,1,0.1,East,Credit Card
TXN-11148,453,2023-09-18,Sports,166.71,1,0.0,South,PayPal
TXN-11149,,2023-09-23,Clothing,140.12,-1,0.2,North,Cash
TXN-11150,,2023-08-09,Clothing,380.71,10,0.0,East,PayPal
TXN-11151,,2023-09-13,Clothing,439.03,3,0.1,West,PayPal
TXN-11152,886,2023-05-05,Clothing,428.11,1,0.0,North,Credit Card
TXN-11153,622,2023-12-07,electronics,118.79,10,0.0,West,Cash
TXN-11154,,2023-11-27,Sports,418.75,4,0.0,South,PayPal
TXN-11155,,2023-06-21, Electronics ,474.01,2,0.2,West,
TXN-11156,342,2023-08-13,Sports,45.75,3,0.1,West,
TXN-11157,,2023-08-02,Clothing,171.59,5,,South,PayPal
TXN-11158,,2023-01-14,HOME ,335.03,10,0.0,East,Credit Card
TXN-11159,239,2023-02-18,electronics,77.02,-1,0.2,west ,PayPal
TXN-11160,505,2023-06-18, Electronics ,234.69,-1,0.1,East,Cash
TXN-11161,,2023-11-29,clothing,193.91,3,0.2,West,PayPal
TXN-11162,,2023-04-08,clothing,381.27,1,0.1,West,PayPal
TXN-11163,947,2023-04-11, Electronics ,100.74,3,0.1,South,PayPal
TXN-11164,901,2023-06-04,HOME ,278.18,-1,0.0,North,Cash
TXN-11165,463,2023-06-03,HOME ,144.43,10,0.1,South,
TXN-11166,842,2023-09-14, Electronics ,251.82,3,0.1,East,PayPal
TXN-11167,,2023-08-28,Sports,92.01,-1,0.2,west ,Cash
TXN-11168,393,2023-09-08,Sports,455.77,1,0.1,East,Cash
TXN-11169,,2023-10-13,HOME ,283.85,5,,East,
TXN-11170,,2023-11-01,electronics,251.25,10,0.2,North,PayPal
TXN-11171,125,2023-09-17,Clothing,399.16,3,0.0,North,
TXN-11172,250,2023-06-21,electronics,327.47,3,0.1,North,PayPal
TXN-11173,,2023-05-22,Sports,340.11,4,0.2,West,
TXN-11174,,2023-07-25,Clothing,213.18,1,0.0,West,
TXN-11175,762,2023-05-24,Clothing,163.18,1,0.0,west ,
TXN-11176,214,2023-08-24,Clothing,120.61,5,0.2,West,Cash
TXN-11177,,2023-02-08,electronics,151.57,2,0.1,West,Cash
TXN-11178,,2023-10-25,Clothing,166.64,3,0.0,East,
TXN-11179,,2023-05-20,electronics,154.99,2,,East,Cash
TXN-11180,710,2023-06-24,Clothing,15.78,1,0.1,west ,Cash
TXN-11181,,2023-12-06,electronics,302.83,3,0.0,North,
TXN-11182,,2023-06-30, Electronics ,416.35,5,0.0,East,Credit Card
TXN-11183,,2023-08-05,electronics,286.49,10,0.2,West,Cash
TXN-11184,667,2023-01-31,HOME ,367.88,5,,west ,Credit Card
TXN-11185,637,2023-03-21,Sports,411.3,5,0.1,South,Cash
TXN-11186,686,2023-11-05,clothing,162.0,10,,East,
TXN-11187,,2023-08-23,HOME ,93.62,4,0.0,East,Cash
TXN-11188,,2023-07-27,clothing,419.12,2,0.1,West,PayPal
TXN-11189,,2023-12-20,Clothing,76.46,2,0.1,North,Credit Card
TXN-11190,514,2023-05-28,clothing,417.93,10,0.1,West,Cash
TXN-11191,,2023-12-20,Clothing,99.7,4,0.2,West,Cash
TXN-11192,,2023-08-23,Sports,481.74,2,0.0,East,
TXN-11193,,2023-07-04,Clothing,106.43,4,0.1,west ,Credit Card
TXN-11194,645,2023-11-15,HOME ,30.0,2,0.2,West,Cash
TXN-11195,276,2023-12-26,electronics,296.77,1,0.2,west ,Credit Card
TXN-11196,474,2023-01-26,Sports,198.85,4,0.1,North,Cash
TXN-11197,357,2023-07-24, Electronics ,79.29,2,0.2,South,Credit Card
TXN-11198,,2023-04-27,electronics,147.97,3,0.1,West,Cash
TXN-11199,,2023-10-14,Clothing,161.16,2,0.0,West,Credit Card
TXN-11200,168,2023-12-25,HOME ,78.14,1,0.1,East,Cash
TXN-11200,168,2023-12-25,HOME ,78.14,1,0.1,East,Cash
TXN-11201,863,2023-05-22,HOME ,495.35,5,0.0,East,
TXN-11202,838,2023-01-27,Clothing,497.52,1,0.0,west ,Credit Card
TXN-11203,256,2023-02-28,Clothing,60.32,-1,0.2,North,PayPal
TXN-11204,,2023-12-19, Electronics ,153.05,5,,North,PayPal
TXN-11205,758,2023-06-10, Electronics ,314.68,5,0.0,North,Credit Card
TXN-11206,,2023-06-22,clothing,203.41,3,0.1,west ,PayPal
TXN-11207,601,2023-03-07,Clothing,194.61,-1,0.1,East,PayPal
TXN-11208,,2023-10-25,Sports,445.37,-1,0.2,North,PayPal
TXN-11209,561,2023-09-30,Clothing,452.84,10,0.0,North,Credit Card
TXN-11210,,2023-10-26,HOME ,81.78,2,0.0,North,PayPal
TXN-11211,473,2023-12-06,Clothing,281.47,5,0.1,East,Cash
TXN-11212,,2023-05-26,electronics,156.51,4,,west ,PayPal
TXN-11213,495,2023-02-12,Sports,329.48,5,0.0,West,Cash
TXN-11214,,2023-07-21,Clothing,317.45,1,,West,PayPal
TXN-11215,782,2023-09-20,electronics,76.47,3,,West,PayPal
TXN-11216,,2023-09-24,Clothing,158.43,10,0.2,North,
TXN-11217,540,2023-08-07,clothing,178.25,10,0.2,East,Cash
TXN-11218,437,2023-06-03, Electronics ,415.07,2,0.0,West,PayPal
TXN-11219,891,2023-03-03,HOME ,97.11,5,0.2,West,PayPal
TXN-11220,771,2023-09-23, Electronics ,434.22,1,,North,Cash
TXN-11221,,2023-05-23, Electronics ,92.8,2,0.0,South,Cash
TXN-11222,329,2023-01-04,Clothing,172.66,4,0.1,North,
TXN-11223,724,2023-11-27,HOME ,327.94,3,,North,PayPal
TXN-11224,,2023-08-01,clothing,160.34,4,0.2,South,Cash
TXN-11225,800,2023-11-08,HOME ,435.54,-1,0.1,North,PayPal
TXN-11226,126,2023-04-27,Clothing,456.54,5,,west ,
TXN-11227,,2023-07-08,electronics,407.86,2,0.1,North,Credit Card
TXN-11228,,2023-10-10, Electronics ,15.51,4,0.0,North,Cash
TXN-11229,676,2023-11-06, Electronics ,404.03,-1,,East,Credit Card
TXN-11230,,2023-12-08, Electronics ,90.85,-1,0.2,west ,PayPal
TXN-11231,923,2023-08-28,electronics,448.72,2,0.0,North,Credit Card
TXN-11232,,2023-12-09,clothing,181.8,-1,0.1,North,Credit Card
TXN-11233,,2023-10-26,clothing,37.67,3,0.0,west ,Cash
TXN-11234,301,2023-11-14, Electronics ,129.43,1,0.2,North,Credit Card
TXN-11235,,2023-03-15,Sports,143.08,4,0.1,South,Credit Card
TXN-11236,,2023-08-10, Electronics ,102.85,1,0.0,North,Cash
TXN-11237,,2023-11-28,electronics,402.05,5,0.2,East,Credit Card
TXN-11238,,2023-10-09, Electronics ,474.98,4,0.2,East,
TXN-11239,502,2023-05-15, Electronics ,377.11,3,0.1,East,PayPal
TXN-11240,,2023-05-17, Electronics ,327.32,5,0.1,West,PayPal
TXN-11241,687,2023-01-28,Clothing,140.98,5,,East,Credit Card
TXN-11242,788,2023-11-11,electronics,219.99,5,0.1,West,
TXN-11243,679,2023-06-21,HOME ,86.46,10,0.1,North,
TXN-11244,751,2023-03-08,Sports,236.89,3,0.1,North,
TXN-11245,,2023-03-20,electronics,391.41,4,0.1,West,Cash
TXN-11246,109,2023-11-17,clothing,48.59,1,0.1,East,Cash
TXN-11247,625,2023-08-11,Sports,86.72,1,,West,Credit Card
TXN-11248,663,2023-03-17,clothing,298.3,1,0.0,South,Credit Card
TXN-11249,,2023-10-19,HOME ,101.17,1,0.1,North,Cash
TXN-11250,711,2023-01-18,HOME ,351.55,4,0.2,North,
TXN-11251,,2023-03-06,clothing,258.98,-1,0.0,west ,Credit Card
TXN-11252,,2023-01-05,electronics,304.06,2,0.0,North,Credit Card
TXN-11253,325,2023-02-21,Clothing,495.83,1,0.0,South,
TXN-11254,,2023-01-15,clothing,121.1,2,,North,PayPal
TXN-11255,511,2023-08-19,clothing,397.71,4,0.0,West,PayPal
TXN-11256,,2023-05-30,Sports,306.74,4,0.0,west ,Credit Card
TXN-11257,149,2023-04-21, Electronics ,293.02,1,,west ,Credit Card
TXN-11258,,2023-07-26, Electronics ,12.66,4,0.0,west ,Cash
TXN-11259,700,2023-04-21,HOME ,313.42,5,0.1,North,PayPal
TXN-11260,597,2023-12-08, Electronics ,397.1,10,,west ,Credit Card
TXN-11261,,2023-01-24, Electronics ,155.68,2,0.1,North,Credit Card
TXN-11262,206,2023-11-17,Sports,248.45,10,0.2,North,PayPal
TXN-11263,802,2023-01-30,Sports,163.61,2,0.1,East,Cash
TXN-11264,798,2023-05-07,Sports,191.41,1,,East,Cash
TXN-11265,,2023-11-07, Electronics ,71.47,4,0.1,West,Cash
TXN-11266,,2023-10-18, Electronics ,141.77,4,0.2,west ,
TXN-11267,,2023-07-27,HOME ,330.69,4,0.2,East,
TXN-11268,328,2023-11-29, Electronics ,51.04,3,0.0,South,
TXN-11269,721,2023-06-02,clothing,195.26,4,0.0,North,Cash
TXN-11270,954,2023-08-18, Electronics ,215.8,4,0.1,South,PayPal
TXN-11271,892,2023-09-07, Electronics ,51.36,3,,East,PayPal
TXN-11272,133,2023-06-11,Sports,37.77,2,,North,Credit Card
TXN-11273,381,2023-12-04, Electronics ,81.59,3,,West,Credit Card
TXN-11274,787,2023-05-21,HOME ,13.93,1,0.1,South,Cash
TXN-11275,273,2023-01-22,electronics,172.06,-1,0.0,west ,Cash
TXN-11276,,2023-11-07,Clothing,209.1,3,0.2,South,
TXN-11277,355,2023-12-31,clothing,485.6,1,0.1,East,
TXN-11278,944,2023-02-13,clothing,319.67,2,0.0,East,Credit Card
TXN-11279,,2023-07-08, Electronics ,222.69,5,0.1,west ,
TXN-11280,578,2023-11-10, Electronics ,208.32,5,,west ,PayPal
TXN-11281,,2023-10-22,Sports,52.75,2,,East,
TXN-11282,740,2023-01-29,Sports,423.75,4,0.2,South,Credit Card
TXN-11283,,2023-08-30, Electronics ,140.26,5,,East,PayPal
TXN-11284,,2023-02-11,HOME ,113.01,-1,0.1,West,
TXN-11285,294,2023-09-07,HOME ,406.34,-1,,West,Cash
TXN-11286,331,2023-03-16, Electronics ,370.65,1,,South,Cash
TXN-11287,,2023-08-21,clothing,486.7,5,,East,PayPal
TXN-11288,760,2023-09-03,electronics,154.04,5,0.0,West,Cash
TXN-11289,,2023-07-12, Electronics ,420.98,4,0.0,East,
TXN-11290,,2023-05-22, Electronics ,192.96,4,,North,Cash
TXN-11291,873,2023-10-14,clothing,123.16,1,0.1,North,
TXN-11292,,2023-03-06,clothing,131.89,2,0.1,East,PayPal
TXN-11293,253,2023-04-25,Clothing,86.39,4,,west ,
TXN-11294,,2023-04-22,clothing,170.63,4,,North,PayPal
TXN-11295,,2023-09-11,HOME ,277.92,4,0.1,East,Cash
TXN-11296,344,2023-09-21, Electronics ,387.05,10,0.0,west ,Cash
TXN-11297,790,2023-11-13,HOME ,189.02,3,,west ,Credit Card
TXN-11298,816,2023-09-08, Electronics ,180.07,2,0.2,west ,Cash
TXN-11299,,2023-05-08,Clothing,465.53,3,0.1,South,
TXN-11300,786,2023-08-15,Sports,282.24,10,,South,
TXN-11301,390,2023-07-15,electronics,421.89,10,0.2,west ,
TXN-11302,,2023-07-06,clothing,407.95,-1,0.2,West,PayPal
TXN-11303,,2023-07-15,Clothing,202.75,2,,East,PayPal
TXN-11304,,2023-12-18,electronics,116.44,5,,North,Credit Card
TXN-11305,,2023-07-29,Sports,39.06,10,0.2,South,PayPal
TXN-11306,,2023-02-22,clothing,406.41,3,0.0,South,Credit Card
TXN-11307,438,2023-01-02,Sports,141.22,-1,0.0,west ,Credit Card
TXN-11308,,2023-01-08,Sports,221.84,1,0.2,East,Credit Card
TXN-11309,821,2023-03-24,Clothing,52.77,-1,0.2,North,Credit Card
TXN-11310,,2023-10-01, Electronics ,206.5,1,0.1,South,
TXN-11311,,2023-11-11,electronics,105.48,3,0.1,South,
TXN-11312,581,2023-04-20,Sports,44.16,10,0.1,South,
TXN-11313,449,2023-06-12,Sports,219.3,10,,East,PayPal
TXN-11314,,2023-05-08,Sports,463.35,5,,west ,
TXN-11315,,2023-03-12,HOME ,158.96,-1,,North,Credit Card
TXN-11316,,2023-12-31,electronics,434.09,2,0.1,West,PayPal
TXN-11317,,2023-12-21,electronics,154.01,2,0.0,East,PayPal
TXN-11318,,2023-07-06,Clothing,487.08,10,0.2,west ,Credit Card
TXN-11319,,2023-12-27, Electronics ,383.54,5,0.2,North,Credit Card
TXN-11320,180,2023-10-10,electronics,369.45,3,0.1,West,Credit Card
TXN-11321,,2023-08-19, Electronics ,108.19,1,0.1,West,
TXN-11322,,2023-12-18,Clothing,309.37,-1,0.1,West,Credit Card
TXN-11323,,2023-09-11,Clothing,118.4,-1,0.1,East,Cash
TXN-11324,,2023-01-24,Sports,181.84,2,,West,
TXN-11325,417,2023-01-30,clothing,271.2,3,0.2,North,
TXN-11326,912,2023-08-21,clothing,382.85,4,0.2,North,Cash
TXN-11327,587,2023-06-23,HOME ,198.87,3,0.0,South,PayPal
TXN-11328,,2023-01-26,electronics,82.91,10,,South,
TXN-11329,,2023-01-20,Sports,162.32,10,0.0,west ,
TXN-11330,,2023-05-29,electronics,50.01,3,0.0,West,PayPal
TXN-11331,117,2023-09-03,Clothing,458.0,5,,west ,Cash
TXN-11332,295,2023-01-06,HOME ,32.75,-1,0.2,South,
TXN-11333,,2023-01-01,Sports,175.29,10,0.2,East,PayPal
TXN-11334,277,2023-04-19,Sports,14.17,10,0.2,South,Cash
TXN-11335,554,2023-10-27,Clothing,219.21,5,0.1,South,Credit Card
TXN-11336,,2023-03-08,electronics,354.19,2,,North,
TXN-11337,741,2023-09-18,electronics,185.63,2,0.0,west ,PayPal
TXN-11338,,2023-11-06,Clothing,368.74,10,0.0,west ,Cash
TXN-11339,186,2023-07-09,HOME ,247.04,2,,South,PayPal
TXN-11340,134,2023-06-04,HOME ,273.84,5,0.2,North,Cash
TXN-11341,296,2023-09-17,electronics,466.03,1,,West,
TXN-11342,,2023-09-10,Clothing,29.09,2,,North,
TXN-11343,220,2023-12-20,Clothing,339.78,10,0.0,West,Cash
TXN-11344,592,2023-08-30, Electronics ,119.22,5,0.0,South,
TXN-11345,,2023-03-23,Sports,350.05,5,0.2,East,Credit Card
TXN-11346,,2023-10-16,HOME ,103.91,2,0.0,West,Credit Card
TXN-11347,576,2023-03-03,electronics,259.59,1,0.0,South,Credit Card
TXN-11348,554,2023-04-29,Sports,364.11,1,0.1,west ,Credit Card
TXN-11349,121,2023-02-23,electronics,173.71,2,0.0,west ,
TXN-11350,,2023-01-16,clothing,109.69,3,,North,Cash
TXN-11351,,2023-04-14,Sports,338.31,-1,0.2,North,PayPal
TXN-11352,,2023-11-06,HOME ,217.93,1,0.0,west ,Cash
TXN-11353,,2023-12-27,Clothing,202.26,10,0.0,South,PayPal
