order_id,customer_id,order_date,product_category,product_name,price,quantity,total_amount,payment_method,city,delivery_days,rating,month,month_name
10038,C448,2024-01-30,Electronics,Mobile,20912,4,83648,UPI,Delhi,4.0,5,1,January
10039,C615,2024-01-31,Electronics,Mobile,40305,2,80610,Unknown,Mumbai,3.0,2,1,January
10040,C456,2024-03-09,Groceries,Wheat,9173,4,36692,UPI,Bangalore,8.0,3,3,March
10041,C640,2024-02-24,Groceries,Sugar,54982,4,219928,UPI,Delhi,5.0,5,2,February
10042,C482,2024-03-07,Clothing,Shorts,49656,3,148968,COD,Bangalore,2.0,3,3,March
10043,C583,2024-02-21,Furniture,Bed,22311,3,66933,UPI,Mumbai,5.0,4,2,February
10044,C281,2024-03-26,Clothing,Shirt,48679,2,97358,COD,Pune,5.0,4,3,March
10045,C756,2024-02-22,Electronics,Tablet,52869,1,52869,UPI,Chennai,5.0,3,2,February
10046,C837,2024-02-18,Groceries,Wheat,5457,4,21828,Card,Bangalore,9.0,5,2,February
10047,C739,2024-01-15,Furniture,Chair,49665,4,198660,Card,Chennai,5.0,5,1,January
10048,C578,2024-03-22,Furniture,Chair,21083,3,63249,COD,Bangalore,9.0,4,3,March
10049,C783,2024-03-13,Groceries,Oil,35382,4,141528,Card,Delhi,2.0,4,3,March
10050,C835,2024-02-23,Furniture,Bed,27879,3,83637,UPI,Pune,7.0,5,2,February
10051,C333,2024-03-01,Electronics,Mobile,57217,4,228868,COD,Bangalore,5.0,3,3,March
10052,C811,2024-03-23,Electronics,Headphones,48182,4,192728,Unknown,Pune,3.0,5,3,March
10053,C754,2024-01-02,Groceries,Rice,50026,2,100052,COD,Delhi,5.0,2,1,January
10054,C198,2024-03-23,Clothing,Jacket,19805,4,79220,COD,Pune,2.0,5,3,March
10055,C278,2024-01-07,Clothing,Shorts,3713,4,14852,COD,Mumbai,8.0,3,1,January
10056,C664,2024-02-03,Clothing,T-shirt,4877,1,4877,COD,Delhi,1.0,5,2,February
10057,C295,2024-03-09,Groceries,Sugar,24414,2,48828,COD,Chennai,2.0,3,3,March
10058,C161,2024-03-07,Clothing,Jeans,25732,2,51464,COD,Pune,7.0,3,3,March
10059,C177,2024-02-02,Clothing,Shirt,40696,2,81392,UPI,Delhi,9.0,1,2,February
10060,C818,2024-01-04,Furniture,Chair,37439,4,149756,UPI,Pune,4.0,5,1,January
10061,C343,2024-02-22,Furniture,Bed,58400,3,175200,COD,Bangalore,7.0,5,2,February
10062,C198,2024-01-10,Furniture,Bed,27456,2,54912,COD,Delhi,1.0,3,1,January
10063,C536,2024-02-15,Furniture,Chair,26376,1,26376,UPI,Chennai,2.0,2,2,February
10064,C589,2024-01-27,Groceries,Sugar,45027,4,180108,Card,Mumbai,7.0,3,1,January
10065,C794,2024-03-29,Furniture,Table,50679,2,101358,Card,Bangalore,7.0,4,3,March
10066,C214,2024-02-27,Clothing,Jeans,31280,1,31280,Card,Chennai,8.0,1,2,February
10067,C640,2024-01-22,Furniture,Sofa,27673,4,110692,COD,Bangalore,8.0,2,1,January
10068,C294,2024-03-19,Furniture,Table,23146,3,69438,Card,Bangalore,2.0,2,3,March
10069,C546,2024-02-05,Electronics,Mobile,52213,2,104426,UPI,Chennai,7.0,5,2,February
10070,C782,2024-01-29,Clothing,Shorts,14267,2,28534,UPI,Pune,2.0,3,1,January
10071,C449,2024-01-28,Electronics,Laptop,28335,2,56670,Card,Bangalore,5.0,3,1,January
10072,C286,2024-01-08,Clothing,Shorts,28648,2,57296,COD,Bangalore,1.0,3,1,January
10073,C595,2024-01-21,Clothing,T-shirt,17497,2,34994,Card,Mumbai,4.0,4,1,January
10074,C990,2024-01-04,Groceries,Oil,15220,4,60880,Card,Chennai,4.0,2,1,January
10075,C322,2024-02-21,Electronics,Mobile,28084,1,28084,COD,Pune,5.0,1,2,February
10076,C348,2024-02-24,Groceries,Wheat,18737,4,74948,UPI,Pune,6.0,2,2,February
10077,C364,2024-01-12,Electronics,Tablet,10909,1,10909,COD,Pune,5.0,5,1,January
10078,C383,2024-01-17,Clothing,Jeans,52250,1,52250,Card,Bangalore,6.0,3,1,January
10079,C758,2024-02-19,Furniture,Table,45954,3,137862,Card,Pune,8.0,3,2,February
10080,C505,2024-02-16,Clothing,Jacket,33778,3,101334,Card,Pune,7.0,3,2,February
10081,C996,2024-03-02,Furniture,Sofa,46590,2,93180,COD,Mumbai,5.0,4,3,March
10082,C690,2024-03-25,Electronics,Tablet,22388,1,22388,COD,Bangalore,1.0,4,3,March
10083,C923,2024-01-31,Electronics,Laptop,29322,3,87966,Card,Mumbai,5.0,1,1,January
10084,C289,2024-02-25,Clothing,Jeans,37597,4,150388,COD,Chennai,6.0,4,2,February
10085,C978,2024-01-08,Clothing,Shorts,4674,4,18696,UPI,Mumbai,6.0,4,1,January
10086,C505,2024-01-31,Groceries,Wheat,32923,3,98769,COD,Mumbai,9.0,5,1,January
10087,C692,2024-02-09,Groceries,Oil,50228,3,150684,COD,Mumbai,5.0,4,2,February
10088,C871,2024-02-01,Furniture,Sofa,57404,1,57404,UPI,Delhi,7.0,5,2,February
10089,C705,2024-03-07,Electronics,Mobile,13443,3,40329,Unknown,Bangalore,5.0,3,3,March
10090,C648,2024-01-27,Clothing,Shirt,56335,3,169005,COD,Bangalore,6.0,1,1,January
10091,C279,2024-02-10,Furniture,Table,613,3,1839,Card,Mumbai,5.0,1,2,February
10092,C147,2024-02-23,Clothing,Jeans,41430,4,165720,Card,Chennai,7.0,5,2,February
10093,C769,2024-03-16,Groceries,Sugar,11970,2,23940,COD,Bangalore,2.0,3,3,March
10094,C569,2024-03-21,Clothing,Shorts,51451,2,102902,Card,Mumbai,3.0,4,3,March
10095,C795,2024-02-14,Electronics,Laptop,32064,2,64128,UPI,Delhi,4.0,5,2,February
10096,C597,2024-01-19,Clothing,Shorts,28388,1,28388,COD,Chennai,1.0,2,1,January
10097,C494,2024-03-07,Clothing,T-shirt,11854,3,35562,COD,Delhi,2.0,3,3,March
10098,C639,2024-03-29,Clothing,T-shirt,25187,4,100748,COD,Pune,8.0,3,3,March
10099,C544,2024-03-16,Electronics,Tablet,2889,4,11556,COD,Mumbai,2.0,1,3,March
10100,C409,2024-01-17,Furniture,Chair,23724,3,71172,COD,Mumbai,2.0,1,1,January
10101,C400,2024-01-01,Furniture,Chair,43259,2,86518,Card,Chennai,3.0,4,1,January
10102,C687,2024-02-25,Furniture,Table,37898,2,75796,COD,Mumbai,2.0,5,2,February
10103,C751,2024-03-13,Clothing,Shirt,13630,1,13630,UPI,Pune,1.0,2,3,March
10104,C870,2024-02-07,Groceries,Rice,30366,4,121464,UPI,Bangalore,6.0,4,2,February
10105,C143,2024-03-09,Clothing,Shorts,37311,4,149244,COD,Bangalore,7.0,5,3,March
10106,C487,2024-03-10,Electronics,Speaker,39804,1,39804,Card,Bangalore,3.0,3,3,March
10107,C465,2024-03-02,Furniture,Chair,48034,2,96068,COD,Delhi,3.0,5,3,March
10108,C254,2024-01-16,Furniture,Table,2415,4,9660,COD,Pune,5.0,3,1,January
10109,C675,2024-02-21,Furniture,Bed,38799,3,116397,COD,Pune,6.0,5,2,February
10110,C841,2024-03-01,Furniture,Sofa,30784,2,61568,COD,Bangalore,2.0,1,3,March
10111,C465,2024-02-22,Clothing,Jacket,5014,1,5014,COD,Mumbai,5.0,1,2,February
10112,C123,2024-01-31,Electronics,Speaker,300,2,600,Card,Delhi,3.0,1,1,January
10113,C935,2024-03-24,Clothing,Shirt,244080,2,97632,COD,Bangalore,1.0,2,3,March
10114,C735,2024-03-20,Clothing,Jacket,41420,1,8284,Card,Bangalore,1.0,2,3,March
10115,C452,2024-01-24,Groceries,Oil,34483,2,68966,COD,Delhi,4.0,5,1,January
10116,C211,2024-02-07,Clothing,T-shirt,47357,4,189428,Card,Bangalore,3.0,4,2,February
10117,C993,2024-03-18,Furniture,Table,3549,4,14196,COD,Bangalore,5.0,4,3,March
10118,C974,2024-02-16,Groceries,Unknown,14085,3,42255,COD,Bangalore,8.0,4,2,February
10119,C323,2024-03-29,Clothing,T-shirt,16719,1,16719,COD,Chennai,9.0,2,3,March
10120,C977,2024-01-03,Clothing,Shirt,55448,4,221792,Unknown,Chennai,9.0,4,1,January
10121,C693,2024-02-18,Groceries,Oil,10113,4,40452,COD,Delhi,5.0,4,2,February
10122,C382,2024-03-25,Clothing,Jeans,51047,1,51047,COD,Mumbai,8.0,3,3,March
10123,C124,2024-03-12,Clothing,T-shirt,20567,3,61701,UPI,Pune,9.0,4,3,March
10124,C283,2024-02-04,Clothing,Jeans,19943,1,19943,Card,Chennai,5.0,1,2,February
10125,C438,2024-02-21,Electronics,Mobile,2597,1,2597,UPI,Bangalore,1.0,2,2,February
10126,C595,2024-01-29,Clothing,Shirt,33154,1,33154,Unknown,Bangalore,6.0,3,1,January
10127,C558,2024-01-19,Groceries,Sugar,41437,2,82874,Card,Pune,3.0,2,1,January
10128,C567,2024-01-05,Electronics,Laptop,12852,2,25704,Card,Bangalore,8.0,2,1,January
10129,C960,2024-02-25,Furniture,Unknown,58841,4,235364,UPI,Pune,6.0,5,2,February
10130,C371,2024-02-13,Groceries,Sugar,58761,3,176283,COD,Bangalore,8.0,4,2,February
10131,C430,2024-01-16,Clothing,Shorts,15317,1,15317,Card,Mumbai,4.0,4,1,January
10132,C881,2024-01-17,Groceries,Sugar,32043,1,32043,COD,Delhi,5.0,4,1,January
10133,C921,2024-01-02,Clothing,T-shirt,45096,2,90192,UPI,Pune,1.0,1,1,January
10134,C561,2024-03-14,Electronics,Mobile,14035,1,14035,COD,Chennai,9.0,2,3,March
10135,C961,2024-01-15,Electronics,Mobile,25390,3,76170,Card,Pune,7.0,1,1,January
10136,C787,2024-01-05,Clothing,Jeans,16524,1,16524,COD,Mumbai,8.0,3,1,January
10137,C939,2024-01-08,Electronics,Laptop,44667,4,178668,Card,Bangalore,7.0,4,1,January
10138,C332,2024-02-03,Electronics,Headphones,46401,1,46401,UPI,Mumbai,2.0,1,2,February
10139,C975,2024-02-04,Furniture,Sofa,45202,3,135606,COD,Chennai,3.0,4,2,February
10140,C461,2024-03-20,Electronics,Unknown,14183,3,42549,UPI,Chennai,6.0,1,3,March
10141,C531,2024-03-12,Electronics,Speaker,29423,2,58846,Card,Pune,8.0,2,3,March
10142,C392,2024-02-21,Groceries,Oil,28861,2,57722,COD,Chennai,6.0,2,2,February
10143,C635,2024-03-18,Groceries,Rice,28299,4,113196,UPI,Delhi,1.0,3,3,March
10144,C917,2024-01-03,Furniture,Sofa,29222,4,116888,COD,Pune,8.0,4,1,January
10145,C280,2024-03-27,Groceries,Oil,34922,2,69844,UPI,Mumbai,1.0,2,3,March
10146,C285,2024-03-26,Clothing,T-shirt,6361,4,25444,Card,Pune,4.0,4,3,March
10147,C161,2024-03-24,Groceries,Oil,23180,3,69540,COD,Pune,4.0,1,3,March
10148,C473,2024-02-23,Furniture,Table,46346,3,139038,COD,Delhi,4.0,2,2,February
10149,C337,2024-01-28,Clothing,Shorts,42320,3,126960,UPI,Delhi,3.0,5,1,January
10150,C357,2024-01-03,Groceries,Wheat,3117,4,12468,Card,Delhi,1.0,3,1,January
10151,C793,2024-02-27,Furniture,Bed,19702,2,39404,COD,Pune,7.0,3,2,February
10152,C510,2024-03-17,Electronics,Mobile,18325,4,73300,Card,Delhi,7.0,5,3,March
10153,C365,2024-01-07,Clothing,Jacket,39323,1,39323,UPI,Bangalore,4.0,1,1,January
10154,C399,2024-01-11,Groceries,Rice,17373,3,52119,Card,Mumbai,5.0,4,1,January
10155,C978,2024-02-23,Clothing,Jeans,40623,2,81246,UPI,Delhi,2.0,5,2,February
10156,C368,2024-03-08,Clothing,Unknown,29345,4,117380,UPI,Chennai,3.0,2,3,March
10157,C184,2024-03-15,Groceries,Wheat,11187,4,44748,UPI,Delhi,4.0,5,3,March
10158,C694,2024-01-10,Groceries,Sugar,25283,4,101132,COD,Pune,5.0,4,1,January
10159,C177,2024-01-30,Furniture,Sofa,2585,3,7755,COD,Chennai,6.0,3,1,January
10160,C547,2024-03-03,Groceries,Sugar,29688,1,29688,Card,Bangalore,9.0,1,3,March
10161,C358,2024-02-06,Groceries,Unknown,37861,2,75722,UPI,Pune,6.0,5,2,February
10162,C953,2024-03-25,Groceries,Sugar,59960,4,239840,UPI,Pune,8.0,5,3,March
10163,C697,2024-03-03,Groceries,Oil,20558,4,82232,COD,Delhi,2.0,5,3,March
10164,C660,2024-02-08,Furniture,Sofa,50628,2,101256,Card,Bangalore,2.0,2,2,February
10165,C707,2024-01-05,Electronics,Speaker,7376,4,29504,Card,Mumbai,3.0,3,1,January
10166,C702,2024-01-20,Clothing,Jacket,59889,4,239556,UPI,Delhi,3.0,1,1,January
10167,C366,2024-03-01,Furniture,Table,53665,2,107330,Card,Mumbai,7.0,2,3,March
10168,C444,2024-03-27,Electronics,Headphones,34975,4,139900,UPI,Delhi,1.0,4,3,March
10169,C289,2024-03-28,Clothing,Shirt,46861,3,140583,COD,Chennai,6.0,2,3,March
10170,C313,2024-03-27,Electronics,Speaker,55565,2,111130,COD,Delhi,5.0,4,3,March
10171,C852,2024-03-02,Clothing,Shirt,11778,1,11778,Card,Pune,9.0,3,3,March
10172,C763,2024-03-04,Furniture,Chair,18669,3,56007,COD,Pune,9.0,3,3,March
10173,C243,2024-03-06,Furniture,Sofa,6002,2,12004,Card,Bangalore,2.0,5,3,March
10174,C671,2024-01-10,Electronics,Laptop,42229,1,42229,COD,Pune,2.0,2,1,January
10175,C724,2024-03-25,Clothing,Shirt,31643,1,31643,Card,Chennai,2.0,1,3,March
10176,C706,2024-01-04,Electronics,Headphones,12638,3,37914,COD,Pune,9.0,3,1,January
10177,C731,2024-03-14,Groceries,Rice,38060,1,38060,UPI,Mumbai,4.0,1,3,March
10178,C404,2024-03-23,Electronics,Speaker,35042,1,35042,Card,Bangalore,6.0,1,3,March
10179,C929,2024-03-17,Furniture,Chair,58529,2,117058,COD,Delhi,3.0,2,3,March
10180,C319,2024-02-13,Clothing,Shorts,861,3,2583,Card,Chennai,2.0,3,2,February
10181,C328,2024-03-30,Clothing,T-shirt,33207,3,99621,Card,Bangalore,1.0,3,3,March
10182,C852,2024-02-20,Electronics,Headphones,31189,4,124756,UPI,Chennai,5.0,4,2,February
10183,C407,2024-01-25,Groceries,Rice,31395,1,31395,COD,Chennai,9.0,1,1,January
10184,C718,2024-02-14,Electronics,Speaker,5842,1,5842,Card,Delhi,5.0,2,2,February
10185,C269,2024-03-17,Clothing,Jacket,35709,2,71418,Card,Pune,5.0,3,3,March
10186,C703,2024-01-05,Groceries,Rice,11236,3,33708,UPI,Delhi,4.0,5,1,January
10187,C768,2024-03-06,Electronics,Headphones,202150,2,80860,COD,Chennai,1.0,4,3,March
10188,C359,2024-01-15,Furniture,Table,16702,1,16702,Card,Chennai,6.0,1,1,January
10189,C665,2024-02-18,Clothing,Shirt,47758,2,95516,UPI,Chennai,7.0,4,2,February
10190,C478,2024-03-01,Electronics,Headphones,23242,4,92968,Card,Chennai,4.0,1,3,March
10191,C111,2024-01-07,Electronics,Speaker,52060,4,208240,COD,Chennai,3.0,5,1,January
10192,C814,2024-02-14,Groceries,Oil,34598,1,34598,COD,Mumbai,2.0,3,2,February
10193,C516,2024-01-08,Clothing,Shirt,27730,1,27730,UPI,Bangalore,8.0,2,1,January
10194,C320,2024-03-18,Furniture,Chair,37167,3,111501,COD,Mumbai,2.0,5,3,March
10195,C556,2024-02-21,Furniture,Sofa,46764,1,46764,COD,Chennai,2.0,1,2,February
10196,C315,2024-02-05,Furniture,Bed,17549,3,52647,UPI,Delhi,1.0,1,2,February
10197,C872,2024-01-31,Groceries,Wheat,2905,3,8715,UPI,Mumbai,2.0,1,1,January
10198,C183,2024-02-28,Groceries,Oil,31433,1,31433,COD,Bangalore,5.0,2,2,February
10199,C611,2024-01-08,Furniture,Chair,29856,3,89568,Unknown,Chennai,4.0,3,1,January
10200,C424,2024-03-22,Clothing,Jeans,49812,1,49812,COD,Delhi,8.0,5,3,March
10201,C313,2024-02-17,Groceries,Unknown,7829,2,15658,Unknown,Delhi,1.0,1,2,February
10202,C624,2024-02-19,Electronics,Mobile,32446,1,32446,COD,Chennai,1.0,4,2,February
10203,C843,2024-02-08,Groceries,Rice,45831,2,91662,COD,Mumbai,5.0,3,2,February
10204,C208,2024-03-02,Furniture,Bed,44677,2,89354,UPI,Chennai,1.0,2,3,March
10205,C441,2024-03-21,Electronics,Laptop,58611,2,117222,UPI,Mumbai,9.0,2,3,March
10206,C514,2024-01-05,Clothing,Shorts,1327,2,2654,UPI,Bangalore,8.0,2,1,January
10207,C533,2024-01-28,Groceries,Rice,5709,2,11418,Card,Chennai,8.0,5,1,January
10208,C294,2024-01-18,Groceries,Sugar,51939,2,103878,Card,Mumbai,4.0,1,1,January
10209,C205,2024-02-01,Groceries,Sugar,16711,4,66844,COD,Chennai,3.0,5,2,February
10210,C413,2024-01-11,Furniture,Chair,22184,2,44368,UPI,Delhi,7.0,1,1,January
10211,C420,2024-01-17,Clothing,Shirt,9392,4,37568,COD,Pune,2.0,2,1,January
10212,C743,2024-02-01,Groceries,Rice,13373,1,13373,UPI,Pune,7.0,5,2,February
10213,C413,2024-02-22,Groceries,Oil,27908,4,111632,Unknown,Mumbai,5.0,2,2,February
10214,C820,2024-01-14,Electronics,Headphones,27868,2,55736,COD,Delhi,5.0,1,1,January
10215,C907,2024-01-18,Groceries,Wheat,13050,1,13050,COD,Bangalore,5.0,2,1,January
10216,C248,2024-01-01,Clothing,Jacket,32900,4,131600,Unknown,Chennai,3.0,3,1,January
10217,C726,2024-01-14,Furniture,Sofa,575,2,1150,UPI,Bangalore,7.0,3,1,January
10218,C731,2024-01-24,Clothing,Shorts,4701,1,4701,UPI,Delhi,3.0,2,1,January
10219,C975,2024-01-29,Furniture,Bed,26976,1,26976,UPI,Mumbai,3.0,3,1,January
10220,C234,2024-02-09,Groceries,Rice,47327,4,189308,UPI,Mumbai,1.0,3,2,February
10221,C690,2024-01-23,Groceries,Rice,50445,4,201780,Card,Delhi,5.0,3,1,January
10222,C896,2024-02-13,Groceries,Rice,24045,3,72135,UPI,Pune,4.0,5,2,February
10223,C709,2024-02-06,Furniture,Chair,40400,1,40400,COD,Pune,5.0,4,2,February
10224,C237,2024-03-10,Furniture,Bed,172630,4,138104,Card,Delhi,5.0,5,3,March
10225,C120,2024-03-26,Furniture,Sofa,41700,3,125100,COD,Bangalore,3.0,5,3,March
10226,C204,2024-03-23,Groceries,Sugar,29398,2,58796,COD,Chennai,8.0,3,3,March
10227,C763,2024-02-11,Clothing,T-shirt,32971,1,32971,COD,Mumbai,7.0,2,2,February
10228,C619,2024-03-13,Groceries,Wheat,7561,4,30244,COD,Chennai,2.0,4,3,March
10229,C966,2024-02-24,Groceries,Wheat,32777,4,131108,UPI,Bangalore,5.0,2,2,February
10230,C216,2024-02-12,Furniture,Sofa,1805,4,7220,Card,Pune,2.0,4,2,February
10231,C428,2024-01-23,Furniture,Sofa,59454,2,118908,COD,Pune,3.0,5,1,January
10232,C512,2024-02-04,Groceries,Sugar,18691,1,18691,Card,Chennai,2.0,2,2,February
10233,C724,2024-01-09,Furniture,Table,4491,1,4491,COD,Mumbai,3.0,5,1,January
10234,C667,2024-01-11,Furniture,Sofa,12812,2,25624,UPI,Chennai,3.0,5,1,January
10235,C214,2024-01-24,Furniture,Sofa,28014,2,56028,UPI,Mumbai,8.0,3,1,January
10236,C559,2024-03-02,Furniture,Table,40676,2,81352,COD,Pune,2.0,1,3,March
10237,C203,2024-02-26,Electronics,Speaker,30084,1,30084,Card,Delhi,9.0,4,2,February
10238,C767,2024-02-06,Groceries,Sugar,10099,4,40396,COD,Delhi,5.0,5,2,February
10239,C575,2024-02-27,Groceries,Wheat,17164,4,68656,UPI,Delhi,8.0,5,2,February
10240,C903,2024-02-01,Groceries,Rice,18444,1,18444,COD,Delhi,7.0,2,2,February
10241,C599,2024-01-27,Groceries,Rice,27153,1,27153,Card,Chennai,3.0,2,1,January
10242,C954,2024-03-07,Clothing,Shorts,48308,4,193232,UPI,Pune,4.0,5,3,March
10243,C527,2024-02-17,Furniture,Bed,16981,4,67924,Card,Mumbai,7.0,4,2,February
10244,C796,2024-02-08,Electronics,Mobile,33599,1,33599,Card,Mumbai,4.0,4,2,February
10245,C587,2024-02-11,Furniture,Bed,26441,2,52882,COD,Delhi,6.0,2,2,February
10246,C741,2024-02-05,Electronics,Speaker,31477,3,94431,Card,Delhi,6.0,4,2,February
10247,C521,2024-02-23,Furniture,Table,55389,1,55389,Card,Mumbai,6.0,3,2,February
10248,C408,2024-02-28,Groceries,Oil,31794,4,127176,COD,Delhi,5.0,1,2,February
10249,C477,2024-02-26,Groceries,Sugar,19170,4,76680,COD,Pune,5.0,1,2,February
10250,C163,2024-01-31,Electronics,Unknown,57129,1,57129,Card,Delhi,3.0,1,1,January
10251,C965,2024-01-17,Electronics,Headphones,22792,4,91168,UPI,Pune,2.0,3,1,January
10252,C414,2024-03-29,Furniture,Bed,40555,1,40555,Card,Bangalore,7.0,4,3,March
10253,C977,2024-03-05,Clothing,Shorts,15196,1,15196,Card,Mumbai,6.0,5,3,March
10254,C947,2024-01-22,Furniture,Sofa,49716,3,149148,COD,Mumbai,5.0,2,1,January
10255,C248,2024-02-26,Groceries,Sugar,39777,2,79554,UPI,Pune,7.0,3,2,February
10256,C717,2024-03-27,Furniture,Sofa,48210,1,48210,COD,Mumbai,4.0,4,3,March
10257,C828,2024-03-30,Electronics,Speaker,13344,2,26688,UPI,Pune,2.0,5,3,March
10258,C195,2024-01-26,Furniture,Table,16309,4,65236,Card,Mumbai,4.0,3,1,January
10259,C138,2024-03-09,Groceries,Sugar,26505,3,79515,COD,Delhi,5.0,1,3,March
10260,C191,2024-02-05,Clothing,Shorts,3218,2,6436,COD,Mumbai,1.0,5,2,February
10261,C994,2024-03-29,Electronics,Unknown,8812,4,35248,UPI,Delhi,8.0,2,3,March
10262,C745,2024-03-25,Groceries,Unknown,47493,3,142479,Card,Delhi,8.0,5,3,March
10263,C386,2024-01-30,Groceries,Oil,35055,2,70110,UPI,Pune,3.0,5,1,January
10264,C638,2024-02-04,Electronics,Headphones,26219,1,26219,UPI,Delhi,4.0,3,2,February
10265,C638,2024-02-16,Furniture,Table,19499,1,19499,COD,Bangalore,6.0,2,2,February
10266,C379,2024-03-11,Furniture,Unknown,4577,4,18308,Card,Mumbai,7.0,4,3,March
10267,C765,2024-02-12,Groceries,Oil,28757,1,28757,UPI,Pune,2.0,4,2,February
10268,C977,2024-02-19,Groceries,Oil,54951,4,219804,UPI,Delhi,5.0,4,2,February
10269,C893,2024-01-31,Electronics,Tablet,13694,3,41082,COD,Mumbai,9.0,4,1,January
10270,C326,2024-01-07,Furniture,Table,9124,1,9124,UPI,Mumbai,4.0,1,1,January
10271,C843,2024-03-19,Electronics,Mobile,13148,3,39444,UPI,Delhi,7.0,1,3,March
10272,C540,2024-03-25,Groceries,Wheat,46674,3,140022,COD,Delhi,6.0,2,3,March
10273,C467,2024-01-01,Electronics,Tablet,15225,1,15225,Unknown,Bangalore,6.0,2,1,January
10274,C460,2024-01-24,Electronics,Headphones,38804,2,77608,UPI,Pune,5.0,5,1,January
10275,C346,2024-01-13,Groceries,Rice,14414,3,43242,UPI,Mumbai,6.0,4,1,January
10276,C402,2024-03-22,Furniture,Chair,34893,2,69786,Card,Mumbai,7.0,1,3,March
10277,C633,2024-02-04,Groceries,Wheat,2176,3,6528,UPI,Chennai,9.0,2,2,February
10278,C740,2024-01-23,Furniture,Bed,58707,3,176121,COD,Delhi,5.0,4,1,January
10279,C296,2024-02-05,Groceries,Wheat,16696,1,16696,UPI,Chennai,6.0,2,2,February
10280,C251,2024-03-03,Groceries,Oil,55116,2,110232,UPI,Delhi,5.0,5,3,March
10281,C943,2024-01-20,Clothing,T-shirt,26042,4,104168,Card,Bangalore,3.0,3,1,January
10282,C333,2024-03-25,Electronics,Tablet,51245,4,204980,Card,Chennai,1.0,1,3,March
10283,C357,2024-03-21,Clothing,Shorts,50739,4,202956,COD,Chennai,5.0,4,3,March
10284,C139,2024-02-03,Electronics,Unknown,13495,2,26990,Card,Bangalore,1.0,2,2,February
10285,C389,2024-03-27,Groceries,Wheat,38873,4,155492,UPI,Pune,1.0,3,3,March
10286,C417,2024-03-10,Clothing,Jacket,28588,4,114352,Card,Pune,8.0,1,3,March
10287,C906,2024-02-17,Electronics,Mobile,27639,4,110556,COD,Bangalore,9.0,1,2,February
10288,C729,2024-02-07,Furniture,Table,1508,4,6032,Card,Delhi,3.0,1,2,February
10289,C363,2024-02-09,Electronics,Speaker,3058,4,12232,UPI,Pune,5.0,4,2,February
10290,C409,2024-01-11,Groceries,Sugar,50902,4,203608,UPI,Delhi,7.0,2,1,January
10291,C763,2024-03-08,Electronics,Laptop,52807,2,105614,COD,Delhi,5.0,3,3,March
10292,C772,2024-03-21,Clothing,Jacket,29517,2,59034,COD,Delhi,6.0,3,3,March
10293,C750,2024-03-11,Electronics,Mobile,55711,3,167133,Card,Pune,8.0,5,3,March
10294,C433,2024-01-24,Furniture,Chair,34689,4,138756,UPI,Bangalore,8.0,4,1,January
10295,C857,2024-03-06,Electronics,Speaker,46614,2,93228,UPI,Chennai,8.0,5,3,March
10296,C354,2024-01-17,Groceries,Rice,35601,4,142404,UPI,Delhi,9.0,1,1,January
10297,C569,2024-01-06,Clothing,T-shirt,37501,2,75002,COD,Mumbai,4.0,1,1,January
10298,C612,2024-03-01,Groceries,Oil,23303,1,23303,COD,Bangalore,5.0,1,3,March
10299,C720,2024-02-29,Clothing,Shirt,42136,2,84272,COD,Bangalore,6.0,3,2,February
10300,C495,2024-01-23,Furniture,Table,45001,2,90002,COD,Delhi,9.0,2,1,January
10301,C634,2024-02-28,Electronics,Mobile,36887,2,73774,UPI,Delhi,4.0,4,2,February
10302,C295,2024-02-16,Electronics,Headphones,45413,2,90826,COD,Bangalore,4.0,1,2,February
10303,C961,2024-03-28,Groceries,Sugar,14382,3,43146,COD,Bangalore,4.0,5,3,March
10304,C692,2024-03-25,Groceries,Rice,10477,4,41908,UPI,Bangalore,3.0,1,3,March
10305,C715,2024-01-04,Clothing,Shirt,59481,2,118962,COD,Pune,3.0,4,1,January
10306,C984,2024-01-07,Groceries,Oil,21873,1,21873,Card,Mumbai,9.0,3,1,January
10307,C579,2024-03-16,Groceries,Rice,38634,4,154536,UPI,Chennai,7.0,4,3,March
10308,C142,2024-01-08,Furniture,Sofa,2596,3,7788,Card,Delhi,2.0,1,1,January
10309,C482,2024-02-17,Furniture,Table,37141,4,148564,UPI,Bangalore,5.0,2,2,February
10310,C863,2024-01-23,Electronics,Speaker,27475,3,82425,UPI,Mumbai,4.0,5,1,January
10311,C920,2024-03-03,Electronics,Headphones,49043,3,147129,COD,Mumbai,7.0,3,3,March
10312,C618,2024-02-19,Clothing,Jeans,6273,3,18819,UPI,Bangalore,8.0,1,2,February
10313,C540,2024-02-06,Electronics,Speaker,22771,4,91084,UPI,Pune,7.0,4,2,February
10314,C106,2024-02-29,Electronics,Tablet,48708,3,146124,UPI,Chennai,9.0,5,2,February
10315,C632,2024-02-15,Clothing,Shorts,42677,1,42677,Unknown,Delhi,5.0,4,2,February
10316,C451,2024-02-21,Groceries,Wheat,8745,4,34980,UPI,Delhi,5.0,4,2,February
10317,C600,2024-03-17,Furniture,Sofa,21870,3,65610,Card,Mumbai,4.0,5,3,March
10318,C719,2024-03-24,Groceries,Sugar,18283,2,36566,Card,Bangalore,2.0,5,3,March
10319,C926,2024-01-29,Groceries,Rice,54671,4,218684,UPI,Delhi,2.0,1,1,January
10320,C352,2024-03-09,Furniture,Sofa,19117,3,57351,Card,Pune,6.0,1,3,March
